Matches,MeanDist,Size,Time
0.3333333333333333,208.85548095703126,1228800,0.10272550582885742
0.2727272727272727,152.64211654663086,1228800,0.0937497615814209
0.6666666666666666,,1228800,0.10172796249389648
0.22727272727272727,173.16836242675782,1228800,0.09574365615844727
0.3157894736842105,153.14665857950845,1228800,0.10970711708068848
0.4166666666666667,183.8578125,1228800,0.04089045524597168
0.375,163.92400741577148,1228800,0.09773898124694824
0.4166666666666667,181.13282165527343,1228800,0.0777587890625
0.6666666666666666,,1228800,0.10369658470153809
0.4444444444444444,,1228800,0.12167477607727051
0.4166666666666667,182.8171630859375,1228800,0.11369657516479492
0.5,,1228800,0.03889632225036621
0.5384615384615384,175.82730756487166,1228800,0.10571789741516113
0.3333333333333333,235.642333984375,1228800,0.048836708068847656
0.4375,228.36597769601005,1228800,0.04983329772949219
0.2777777777777778,192.5253448486328,1228800,0.05283188819885254
0.3157894736842105,237.255495707194,1228800,0.10768556594848633
0.5555555555555556,243.23797302246095,1228800,0.03986692428588867
0.30434782608695654,110.19293212890625,1228800,0.05581808090209961
0.0,,1228800,0.03687143325805664
0.2727272727272727,173.13484064737955,1228800,0.0468747615814209
0.4117647058823529,165.3321304321289,1228800,0.07077789306640625
0.7610062893081762,164.06053145857882,1116160,0.041887760162353516
0.0,,849920,0.02593088150024414
0.4444444444444444,,217352,0.07579755783081055
0.5555555555555556,232.086962890625,1228800,0.040891170501708984
0.5,221.7124053955078,1228800,0.04587745666503906
0.625,192.43178100585936,1228800,0.06183457374572754
0.2857142857142857,174.5752207438151,1228800,0.05682110786437988
0.3333333333333333,215.93556213378906,1228800,0.04086565971374512
0.5789473684210527,185.13328552246094,1228800,0.1206507682800293
0.5454545454545454,175.29874420166016,1228800,0.11765861511230469
0.5555555555555556,181.9883239746094,1228800,0.12267184257507324
0.4,,1228800,0.1186823844909668
0.4166666666666667,163.3221664428711,1228800,0.05186152458190918
0.2631578947368421,172.82631607055663,1445120,0.05881619453430176
0.3076923076923077,,1228800,0.12067747116088867
0.6666666666666666,,1228800,0.09471511840820312
0.4117647058823529,210.55389840262276,1228800,0.056847572326660156
0.42857142857142855,237.16354115804037,1228800,0.055823326110839844
0.4,177.10033671061197,1228800,0.059813499450683594
0.38461538461538464,108.88805541992187,951040,0.09371781349182129
0.3888888888888889,197.2687933785575,1228800,0.05682039260864258
0.4444444444444444,,1228800,0.12164711952209473
0.45454545454545453,203.45357666015624,1228800,0.12064719200134277
0.4444444444444444,,1228800,0.054824113845825195
0.8,,1228800,0.04883909225463867
0.24,185.73277028401694,1228800,0.09175419807434082
0.30434782608695654,192.26204354422433,1228800,0.1066892147064209
0.5555555555555556,193.5745765686035,1228800,0.11965394020080566
0.5555555555555556,172.02780151367188,1228800,0.10967898368835449
0.38461538461538464,185.29791412353515,1228800,0.10272550582885742
0.3333333333333333,,1228800,0.1186835765838623
0.38461538461538464,173.97640075683594,1228800,0.09275293350219727
0.38461538461538464,194.8330047607422,1228800,0.08975934982299805
0.625,173.29136657714844,1228800,0.09275269508361816
0.29411764705882354,180.53449554443358,1228800,0.07380199432373047
0.0,,1228800,0.03889584541320801
1.0,,1228800,0.07878971099853516
0.4166666666666667,231.42510681152345,1228800,0.09575009346008301
0.25,139.99384765625,1228800,0.10172891616821289
0.4166666666666667,165.54210205078124,915200,0.08776497840881348
0.5454545454545454,194.17086791992188,1228800,0.11864757537841797
0.3,184.9787165323893,921600,0.057816505432128906
0.0,,1228800,0.11965322494506836
0.38461538461538464,188.02496032714845,1228800,0.05784487724304199
0.5,190.30752563476562,1228800,0.11668872833251953
0.5714285714285714,,1228800,0.12563633918762207
0.375,176.44036356608072,1228800,0.08676815032958984
0.6,167.97073872884116,1228800,0.09371232986450195
0.4444444444444444,,1228800,0.12267184257507324
0.38461538461538464,189.44170837402345,1228800,0.09574437141418457
0.5714285714285714,,1228800,0.12466669082641602
0.375,175.8855946858724,1228800,0.07679557800292969
0.625,186.5423797607422,1228800,0.09773898124694824
0.29411764705882354,200.25263671875,1228800,0.07779121398925781
0.4166666666666667,213.4556671142578,1228800,0.12366914749145508
0.3125,128.76932525634766,1228800,0.11070466041564941
0.45454545454545453,210.603857421875,1228800,0.05385541915893555
0.4166666666666667,241.19670715332032,718080,0.10671544075012207
0.4444444444444444,,1228800,0.04188799858093262
0.42857142857142855,265.192866007487,1358080,0.04488086700439453
0.375,194.10195032755533,1228800,0.0937497615814209
0.4,,1228800,0.04488015174865723
0.3125,200.4989501953125,1450240,0.13663530349731445
0.5,,1228800,0.11170172691345215
0.35714285714285715,177.36868591308593,1228800,0.10970687866210938
0.38461538461538464,179.09119873046876,1355520,0.10073113441467285
0.5,,1600000,0.1326463222503662
0.2727272727272727,164.3103167215983,1076480,0.11170196533203125
0.4444444444444444,,1228800,0.1077125072479248
0.6666666666666666,,1228800,0.09272336959838867
1.0,,1228800,0.12566471099853516
0.4166666666666667,204.9126434326172,1228800,0.11569070816040039
0.3333333333333333,188.75011291503907,1228800,0.09275197982788086
0.45454545454545453,187.99097595214843,1228800,0.10272550582885742
0.29411764705882354,188.7585662841797,1228800,0.0937492847442627
0.4,,1228800,0.09275150299072266
0.5,186.40180110931396,76800,0.007979154586791992
0.6666666666666666,249.35547637939453,169050,0.009973764419555664
0,,1228800,0.00598454475402832
0.0,,1228800,0.039893150329589844
0.2857142857142857,229.40420786539713,1228800,0.04787135124206543
0.0,,307200,0.0957176685333252
0.6428571428571429,182.38114590115018,1228800,0.10970664024353027
0.375,169.35485331217447,1228800,0.0827782154083252
0.38461538461538464,195.53114013671876,1228800,0.0857706069946289
0.5,176.81897583007813,1228800,0.07380294799804688
0.5,,1228800,0.11765813827514648
0.26666666666666666,,1228800,0.09474658966064453
0,,1228800,0.00598454475402832
0.5714285714285714,,1228800,0.03989267349243164
0.4666666666666667,243.3604976109096,49152,0.00698089599609375
0.5,,1228800,0.10671520233154297
0.4,,1228800,0.14259028434753418
0.5714285714285714,,1228800,0.15757966041564941
0.4444444444444444,,1228800,0.11668777465820312
0.5,,1228800,0.12566447257995605
0.8,,1228800,0.07878899574279785
0.36363636363636365,,921600,0.05086493492126465
