Matches,MeanDist,Size,Time
0.47058823529411764,239.664888381958,129792,0.02094411849975586
0.6153846153846154,201.85869979858398,129792,0.03288555145263672
0.4,231.79452514648438,129792,0.01992034912109375
0.5555555555555556,238.09429626464845,129792,0.03490710258483887
0.38461538461538464,221.135009765625,129792,0.029920578002929688
0.6666666666666666,,129792,0.01795220375061035
0.3125,229.07586364746095,519168,0.0688161849975586
0.4166666666666667,222.36172485351562,519168,0.048868656158447266
0.5925925925925926,220.33125972747803,519168,0.0468752384185791
0.6,222.74835205078125,519168,0.04288530349731445
0.8,219.46873054504394,519168,0.041887521743774414
0.7857142857142857,213.97030847722834,519168,0.05086374282836914
0.4166666666666667,227.60967102050782,519168,0.0468745231628418
0.375,226.33620961507162,519168,0.03690028190612793
0.5555555555555556,213.05803731282552,519168,0.0827786922454834
0.5,210.189599609375,519168,0.06382942199707031
0.5,216.22320556640625,519168,0.07878971099853516
0.7241379310344828,212.8286848522368,129792,0.02892303466796875
0.3157894736842105,199.95307159423828,129792,0.026927709579467773
0.38461538461538464,248.2523162841797,129792,0.021941423416137695
0.4444444444444444,,129792,0.01795196533203125
0.4166666666666667,200.83740844726563,129792,0.029919862747192383
0.4166666666666667,198.8462127685547,129792,0.030916929244995117
0.5833333333333334,213.49639892578125,129792,0.028923988342285156
0.6333333333333333,224.28378336053146,129792,0.02692699432373047
0.42105263157894735,234.50175666809082,129792,0.028922080993652344
0.5,,129792,0.04089069366455078
0.5,232.47769978841146,129792,0.04887032508850098
0.35714285714285715,230.19781494140625,129792,0.04488039016723633
0.42857142857142855,234.37887573242188,129792,0.01595759391784668
0.5,260.1461944580078,129792,0.019947052001953125
0.4444444444444444,,129792,0.025931119918823242
0.5454545454545454,284.08041127522785,129792,0.0069806575775146484
0.5714285714285714,,129792,0.0468745231628418
0.5,212.34363810221353,129792,0.031914710998535156
0.4375,220.8197740827288,129792,0.03391003608703613
0.45454545454545453,223.23779907226563,129792,0.056847333908081055
0.42857142857142855,383.38785129123266,129792,0.00598454475402832
0,,129792,0.0009982585906982422
0.5555555555555556,248.24378967285156,129792,0.010970354080200195
0.4,,129792,0.013962507247924805
0.6666666666666666,,129792,0.02191329002380371
0.5555555555555556,284.2694152832031,129792,0.010971307754516602
0.6,226.74707794189453,129792,0.02191305160522461
0.5454545454545454,234.14837392171225,129792,0.023907899856567383
0.3333333333333333,231.1607208251953,129792,0.03388047218322754
0.6666666666666666,224.7212153843471,129792,0.03292346000671387
0.5714285714285714,,129792,0.03789806365966797
0.5833333333333334,222.61863926478796,129792,0.026927471160888672
0.5333333333333333,216.81597709655762,129792,0.018949270248413086
0.5333333333333333,252.6423053741455,129792,0.01994633674621582
0.4444444444444444,,129792,0.010970592498779297
0.0,,519168,0.10970735549926758
0.5555555555555556,221.49606628417968,519168,0.09773850440979004
0.3333333333333333,,519168,0.07978630065917969
0.6785714285714286,196.7627619693154,519168,0.07380318641662598
0.5925925925925926,230.74362659454346,519168,0.04388284683227539
0.5333333333333333,193.80449390411377,519168,0.04587697982788086
0.4,226.11478424072266,519168,0.07879018783569336
0.5,,129792,0.024932861328125
0.6666666666666666,,519168,0.03789925575256348
0.5,192.1231475830078,519168,0.08976078033447266
0.6666666666666666,,519168,0.08776497840881348
0.38461538461538464,195.416650390625,129792,0.03989219665527344
0.5,,129792,0.034906625747680664
0.45454545454545453,252.53162841796876,129792,0.027925729751586914
0.5238095238095238,198.82335732199928,129792,0.04188871383666992
0.6666666666666666,246.4708709716797,519168,0.038895606994628906
0.5,236.3995330810547,129792,0.037899017333984375
0.0,,129792,0.006982326507568359
0.5,,129792,0.00797891616821289
0.38461538461538464,240.61527404785156,129792,0.006981372833251953
0.6666666666666666,,129792,0.011968135833740234
0.5,346.7433738708496,129792,0.005984783172607422
0.5454545454545454,332.5533905029297,129792,0.0069806575775146484
0.42857142857142855,257.3570022583008,129792,0.008975982666015625
0.5555555555555556,289.3948028564453,129792,0.006981372833251953
0.7272727272727273,220.25474548339844,129792,0.016954421997070312
0.35714285714285715,243.25298767089845,129792,0.018949270248413086
0.45,212.60774739583334,129792,0.016954660415649414
0.6666666666666666,237.04056658063615,129792,0.01795196533203125
0.7619047619047619,219.96443843841553,129792,0.020943880081176758
