Matches,MeanDist,Size,Time
0.3333333333333333,,8294400,1.4182095527648926
0.5714285714285714,,8294400,1.38230562210083
0.25,,8294400,1.3953032493591309
0.3333333333333333,392.34698486328125,8294400,1.3783226013183594
0.3125,431.00404663085936,8294400,1.366347074508667
1.0,,8294400,1.3513906002044678
0.40625,358.9584127572867,8294400,1.4381248950958252
0.4857142857142857,362.650312535903,8294400,1.4541418552398682
0.4,,8294400,1.3414156436920166
0.2777777777777778,426.94874267578126,8294400,1.3663535118103027
0.4,,8294400,1.3244271278381348
0.3157894736842105,382.23618570963544,8294400,1.3783478736877441
0.5714285714285714,,8294400,1.3234679698944092
0.35,338.62972586495533,8294400,1.3344383239746094
0.23809523809523808,384.53607788085935,8294400,1.35441255569458
0.3684210526315789,428.2415117536272,8294400,1.3524177074432373
0.26666666666666666,,8294400,1.3563473224639893
0.4444444444444444,,8294400,1.3294527530670166
0.45454545454545453,388.68189697265626,8294400,1.3274614810943604
0.3125,432.27073974609374,8294400,1.3314485549926758
0.35714285714285715,462.0733276367188,8294400,1.3154575824737549
0.4,,8294400,1.3274519443511963
0.5,498.40985717773435,8294400,1.3244924545288086
0.4666666666666667,322.05391802106584,8294400,1.3344380855560303
0.3333333333333333,,8294400,1.3803176879882812
0.1724137931034483,385.28619995117185,8294400,1.3992342948913574
0.45217391304347826,353.0750544621394,8294400,1.5438745021820068
0.35294117647058826,382.10110600789386,8294400,1.4381883144378662
0.4423076923076923,364.5826130742612,8294400,1.492983341217041
0.35135135135135137,311.4455836369441,8294400,1.3753571510314941
0.2727272727272727,379.40333557128906,8294400,1.368361234664917
0.22727272727272727,350.193359375,8294400,1.3683743476867676
0.47368421052631576,415.54296027289496,8294400,1.3703701496124268
0.4,368.82669406467016,8294400,1.428184986114502
0.24,372.3901824951172,8294400,1.405249834060669
0.23333333333333334,366.61206490652904,8294400,1.4979708194732666
0.23809523809523808,394.6927490234375,8294400,1.4461355209350586
0.3333333333333333,,8294400,1.4221994876861572
0.375,443.4988250732422,8294400,1.424191951751709
0.35294117647058826,395.50636291503906,8294400,1.5029473304748535
0.3333333333333333,342.28282470703124,8294400,1.4691009521484375
0.5,378.5008850097656,8294400,1.6665184497833252
0.625,437.8972534179687,8294400,1.6416428089141846
0.6666666666666666,,8294400,1.5648174285888672
0.0,,8294400,1.6216368675231934
0.0,,8294400,1.5977582931518555
0.5,,8294400,1.6306140422821045
0.4444444444444444,,8294400,1.6146845817565918
0.8333333333333334,428.95518798828124,2073600,0.3809814453125
0.5714285714285714,,2073600,0.37699270248413086
0.6666666666666666,,2073600,0.3480691909790039
0.36363636363636365,,2073600,0.33214569091796875
0.2962962962962963,385.3357849121094,2073600,0.34804391860961914
0.32,432.8006019592285,2073600,0.3450784683227539
0.47368421052631576,414.40040418836804,2073600,0.34408044815063477
0.5,398.6376220703125,2073600,0.3729739189147949
0.5294117647058824,398.14636569552954,2073600,0.36302971839904785
0.6666666666666666,,2073600,0.3301520347595215
0.3333333333333333,430.3899143763951,2073600,0.37599706649780273
0.47058823529411764,379.29076194763184,2073600,0.3999025821685791
0.3076923076923077,,2073600,0.3620321750640869
0.35714285714285715,355.18414306640625,2073600,0.4089086055755615
0.4117647058823529,347.2291346958705,2073600,0.41489148139953613
0.36363636363636365,,2073600,0.35505080223083496
0.2857142857142857,403.0743408203125,2073600,0.4188807010650635
0.5,,2073600,0.33014583587646484
0.4444444444444444,,2073600,0.42583537101745605
0.4,,2073600,0.3809814453125
0.5,435.03733520507814,2073600,0.34108877182006836
0.3076923076923077,,2073600,0.4468057155609131
0.42857142857142855,406.17889912923175,2073600,0.36801648139953613
0.4444444444444444,,2073600,0.3730030059814453
0.4444444444444444,,2073600,0.38497161865234375
0.3333333333333333,431.7135314941406,2073600,0.3670482635498047
0.5,,2073600,0.36300206184387207
0.42857142857142855,468.538324991862,2073600,0.3610355854034424
0.3333333333333333,,2073600,0.3401186466217041
0.3333333333333333,357.8617706298828,2073600,0.35701799392700195
0.625,431.60732421875,2073600,0.3420858383178711
0.45454545454545453,396.55445556640626,2073600,0.33809685707092285
0.0,,2073600,0.328122615814209
0.2857142857142857,417.0356089274089,2073600,0.3650245666503906
0.0,,2073600,0.3271627426147461
0.3,372.9472249348958,2073600,0.38493919372558594
0.2857142857142857,361.275634765625,2073600,0.3700113296508789
0.375,379.1913808186849,2073600,0.3390944004058838
0.2857142857142857,,2073600,0.3450779914855957
0.3333333333333333,492.92781720842635,2073600,0.3261287212371826
0.3888888888888889,368.42613002232144,2073600,0.37896108627319336
0.3333333333333333,400.87726440429685,2073600,0.3391273021697998
0.4444444444444444,,2073600,0.3530569076538086
0.3333333333333333,447.12847900390625,2073600,0.39890599250793457
0.0,,2073600,0.35405397415161133
0.0,,2073600,0.3341064453125
0.3125,381.7751892089844,129792,0.03789877891540527
0.4230769230769231,449.39951393821025,129792,0.04089093208312988
0.6666666666666666,,129792,0.036900997161865234
0.48148148148148145,403.4245206392728,129792,0.04587745666503906
0.4166666666666667,381.3587219238281,519168,0.2403581142425537
0.5714285714285714,,519168,0.21741867065429688
0.4166666666666667,430.6313812255859,519168,0.11170125007629395
0.0,,519168,0.08477354049682617
0.5454545454545454,387.65044657389325,519168,0.09474682807922363
0.4444444444444444,,519168,0.14860296249389648
0.0,,1228800,0.3251311779022217
0.6666666666666666,,1228800,0.276261568069458
0.4,,1228800,0.3969395160675049
0.6666666666666666,,1228800,0.454784631729126
0.4,,1228800,0.27725911140441895
0.0,,1228800,0.3141615390777588
1.0,,1228800,0.2622992992401123
0,,1228800,0.18350839614868164
0.0,,1228800,0.2234029769897461
0.0,,1228800,0.443814754486084
