Matches,MeanDist,Size,Time
0.16666666666666666,195.1432647705078,8294400,0.41489171981811523
0.10638297872340426,,8294400,0.3171262741088867
0.09375,,8294400,0.4128708839416504
0.10526315789473684,184.14130210876465,8294400,0.34209108352661133
0.12962962962962962,,8294400,0.2623019218444824
0.14285714285714285,225.17682266235352,8294400,0.25535154342651367
0.09,196.74305555555554,8294400,0.4198448657989502
0.1566265060240964,253.85737785926233,8294400,0.4158618450164795
0.14285714285714285,215.16574944390192,8294400,0.24830937385559082
0.12903225806451613,209.105863571167,8294400,0.254321813583374
0.25925925925925924,227.1306435721261,8294400,0.21742916107177734
0.125,240.3639898300171,8294400,0.3011651039123535
0.28,220.39381953648157,8294400,0.22543096542358398
0.1388888888888889,276.20591735839844,8294400,0.24135565757751465
0.125,289.32013511657715,8294400,0.24933385848999023
0.16279069767441862,281.60567256382535,8294400,0.24033069610595703
0.1323529411764706,187.2961188422309,8294400,0.23637700080871582
0.24,210.33472315470377,8294400,0.2333824634552002
0.30434782608695654,275.1192071097238,8294400,0.23035955429077148
0.2558139534883721,276.38037664240056,8294400,0.22739839553833008
0.21951219512195122,232.88985527886285,8294400,0.22636842727661133
0.28125,234.31963602701822,8294400,0.229414701461792
0.13432835820895522,255.84696282280817,8294400,0.22640061378479004
0.19101123595505617,279.5712998334099,8294400,0.22443318367004395
0.15384615384615385,194.99847848074776,8294400,0.24335289001464844
0.07692307692307693,,8294400,0.32314372062683105
0.22012578616352202,177.74815739222936,8294400,0.3969414234161377
0.14035087719298245,225.05294609069824,8294400,0.3021981716156006
0.10256410256410256,202.36763858795166,8294400,0.3470447063446045
0.1509433962264151,259.2418918609619,8294400,0.25429368019104004
0.35106382978723405,284.11371173280656,8294400,0.25432682037353516
0.08333333333333333,,8294400,0.3281233310699463
0.07246376811594203,,8294400,0.35605454444885254
0.1125,229.7101287841797,8294400,0.4018995761871338
0.1076923076923077,,8294400,0.36004018783569336
0.10666666666666667,186.26704216003418,8294400,0.42783069610595703
0.08196721311475409,,8294400,0.4248666763305664
0.22535211267605634,162.83164596557617,8294400,0.4219040870666504
0.13333333333333333,,8294400,0.4029238224029541
0.28846153846153844,186.83287760416667,8294400,0.4338407516479492
0.2830188679245283,190.83337910970053,8294400,0.43483781814575195
0.14285714285714285,,8294400,0.44284796714782715
0.10869565217391304,,8294400,0.443817138671875
0.4,205.92887960161482,8294400,0.4348409175872803
0.17647058823529413,209.93639967176648,8294400,0.46173787117004395
0.18518518518518517,221.1258773803711,8294400,0.46473002433776855
0.23255813953488372,215.1042022705078,8294400,0.4807157516479492
0.15217391304347827,,8294400,0.457805871963501
0.11940298507462686,214.32786560058594,2073600,0.1515674591064453
0.14084507042253522,215.22252044677734,2073600,0.17453312873840332
0.1323529411764706,181.46470303005643,2073600,0.09873437881469727
0.21212121212121213,,2073600,0.06585693359375
0.13333333333333333,145.07684326171875,2073600,0.14162325859069824
0.13333333333333333,165.18682956695557,2073600,0.08876872062683105
0.12962962962962962,,2073600,0.0837404727935791
0.09230769230769231,,2073600,0.14960670471191406
0.109375,,2073600,0.11968111991882324
0.38823529411764707,366.1541539972479,2073600,0.06183433532714844
0.125,221.4269765218099,2073600,0.13663554191589355
0.09210526315789473,,2073600,0.17951226234436035
0.07954545454545454,,2073600,0.10871028900146484
0.08602150537634409,185.18010902404785,2073600,0.24736428260803223
0.08571428571428572,,2073600,0.2563199996948242
0.18840579710144928,181.41372680664062,2073600,0.12167811393737793
0.11428571428571428,185.08937168121338,2073600,0.2642941474914551
0.1527777777777778,281.4969204989347,2073600,0.07380294799804688
0.0707070707070707,,2073600,0.2483367919921875
0.125,142.09624195098877,2073600,0.18048715591430664
0.21333333333333335,249.64158630371094,2073600,0.07480788230895996
0.09375,,2073600,0.25232648849487305
0.1320754716981132,,2073600,0.1127312183380127
0.13333333333333333,205.51916885375977,2073600,0.12367010116577148
0.1568627450980392,215.9382724761963,2073600,0.1435866355895996
